panel_id,occurrence_id,primary_cell_id,legacy_cell_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,configuration
initialization_startup,OCC-c4bc3925e7d4a709,CELL-8cabaed87aba1ca8,CELL-eb85de4284ee5b0e,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/4,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
initialization_startup,OCC-8fc012b26d8aba7c,CELL-dd25b1f5d6408dec,CELL-2fdc1e1f52ae248f,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|shrink|0.1|na|100,reported cell context,/panels/initialization_startup/matched_100/5,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.1"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
initialization_startup,OCC-c65c6801a80877f3,CELL-80a18c449e56b631,CELL-e5a14439733fdbc1,ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/6,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""resnet18_blocks"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
initialization_startup,OCC-ff6437b643081713,CELL-cc885ff1c49200ed,CELL-9b3f9bb113878615,ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-4|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/7,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,"{""alpha0"":""1e-4"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""resnet18_blocks"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
initialization_startup,OCC-b38ae9f08be98e19,CELL-3a442e31c6e1238f,CELL-4354c151c8501a11,ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/8,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""resnet18_blocks"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
initialization_startup,OCC-890259ac1aeb7983,CELL-7149f7dc3a5f85fb,CELL-836caba905ba9f03,ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/9,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""scalar"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
initialization_startup,OCC-b5358621a44d4e9d,CELL-e75bcc938c846a84,CELL-21cc7ef4c98f443b,ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-4|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/10,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,"{""alpha0"":""1e-4"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""scalar"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
initialization_startup,OCC-4ef370b8de452b8c,CELL-aad79faa89d1feca,CELL-cbe9c0acb701e39a,ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/11,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""scalar"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-b4e68bc12cfa6093,CELL-df364939c9e31c65,CELL-6162f444f8274f44,0.00001,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/0,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""lp"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.00001"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-790b854007ede5d7,CELL-1c5074e7c4c2ae8f,CELL-43c85497c07b4a0b,0.00003,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/1,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""lp"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.00003"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-9c823374098eaace,CELL-ba4413950c03ebe1,CELL-a1a1f328921a896f,0.0001,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/2,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""lp"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.0001"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-d46da34d1e425119,CELL-fcde7622d150066c,CELL-0232440e1889accc,0.001,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/3,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.001"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-528ee3c0806e46d0,CELL-d1b12cd28aecfea2,CELL-de10824c9b3dd387,0.01,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/4,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.01"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-d9bd7259eb81ea01,CELL-22473c1e5c3eaea2,CELL-95452f67f80f198d,0.03,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/5,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.03"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-2672f430232fda1e,CELL-ea0eb78fc0c50c94,CELL-9d8f3904ba471a43,0.1,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/6,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""a0L"":2,""a0h"":1,""h2"":3,""hs"":5}","[""h2-lam01_s2""]","{""alpha0"":""1e-6"",""augment"":[""1"",""?""],""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.1"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-06d5dc64393afff5,CELL-52a6a497bd1bdea0,CELL-7c854972307187c2,0.3,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/7,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.3"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-878242533005647c,CELL-49e9127a98efc317,CELL-d9853c73e3ca64b3,0.5,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/8,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.5"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-376c2567443a8f97,CELL-9dcbea71387468c8,CELL-954ab4608d0f5a2e,1.0,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/9,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""1.0"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-fd1ee5ac151fe50c,CELL-481a915db706ac1a,CELL-7f03043504acd201,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|zpool|na|0|100,reported cell context,/panels/abandoned_fixes/zpool/0,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""zsw"":3,""zsx"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""zpool"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-844addf11d51442c,CELL-257067505a44cac0,CELL-408a89c877ddc7b6,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|zpool|na|0.1|100,reported cell context,/panels/abandoned_fixes/zpool/1,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""zsw"":3,""zsx"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.1"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""zpool"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-47ea005becb1ec84,CELL-a8c1e6c1d61f71e4,CELL-d470fa0bfbabf304,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|zpool|na|0.3|100,reported cell context,/panels/abandoned_fixes/zpool/2,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""zsw"":3,""zsx"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.3"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""zpool"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-1435d2426b51dc89,CELL-1e2181d2200489d3,CELL-1875b5db8f5812cc,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|zpool|na|0.5|100,reported cell context,/panels/abandoned_fixes/zpool/3,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""zsw"":3,""zsx"":1}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.5"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""zpool"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-c3aadff827eee25f,CELL-789c4d0c6f426dfb,CELL-0327ed513adc03a5,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|zpool|na|0.7|100,reported cell context,/panels/abandoned_fixes/zpool/4,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""zrn"":2,""zsw"":3,""zsx"":1}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.7"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""zpool"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-783ca19e39999514,CELL-8226b1f869183c6d,CELL-426c5e1d69b56a45,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|zpool|na|0.9|100,reported cell context,/panels/abandoned_fixes/zpool/5,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""zrn"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.9"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""zpool"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-55fb42da6bd55eaf,CELL-94d9fb0a5b57e957,CELL-1b007ba61120a33a,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|zpool|na|0.95|100,reported cell context,/panels/abandoned_fixes/zpool/6,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""zrn"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.95"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""zpool"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
abandoned_fixes,OCC-4538443b3aa7e108,CELL-9b24779da41d55b6,CELL-8860b4de4e73f228,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|zpool|na|0.99|100,reported cell context,/panels/abandoned_fixes/zpool/7,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""zrn"":1}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.99"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""zpool"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
